xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdpxyzsi_mpm_educ,xyzdpxyzsi_mpm_edue,xyzdpxyzsi_mpm_elec,xyzdpxyzsi_mpm_imps,xyzdpxyzsi_mpm_impw,xyzdpxyzsi_mpm_poor,xyzdpxyzsi_mpm_mdhc,survname,comparable_spell,xyzdcxyzpppyear,xyzdcxyzcoverage
TCD,2018,FALSE,CONS,.69031945,.34913464,.89976183,.86950774,.34816185,.3319264,.79440685,EHCVM,2018,2011,N
TGO,2015,FALSE,CONS,.26574414,.16000504,,.60415609,.40629105,.51144042,.64515436,QUIBB,2006-2015,2011,N
TGO,2015,FALSE,CONS,.26574414,.16000504,,.60415609,.40629105,.54692162,.66835636,QUIBB,2006-2015,2017,N
TGO,2018,FALSE,CONS,.32735988,.14024989,.47443306,.83652155,.2532023,.28069855,.4640997,EHCVM,2018,2017,N
TGO,2018,FALSE,CONS,.32735988,.14024989,.47443306,.83652155,.2532023,.24077722,.44604287,EHCVM,2018,2011,N
THA,2012,FALSE,CONS,.14358842,.00724925,.0145459,.00340413,.00710866,.0005606,.00308294,SES,2000-2013,2011,N
THA,2012,FALSE,CONS,.14358842,.00724925,.0145459,.00340413,.00710866,.00115321,.00367554,SES,2000-2013,2017,N
THA,2015,FALSE,CONS,.15401787,.00648818,.00121832,,,.00046538,.00310815,SES,2014-2021,2017,N
THA,2015,FALSE,CONS,.15401787,.00648818,.00121832,,,.00025625,.00294583,SES,2014-2021,2011,N
THA,2016,FALSE,CONS,.14545312,.00630395,.00119327,.0034993,.01063755,.00036148,.00187181,SES,2014-2021,2017,N
THA,2016,FALSE,CONS,.14545312,.00630395,.00119327,.0034993,.01063755,.00027271,.00181497,SES,2014-2021,2011,N
THA,2017,FALSE,CONS,.1480213,.0059594,.00083333,.00232202,.00942462,.00029848,.00135647,SES,2014-2021,2011,N
THA,2017,FALSE,CONS,.1480213,.0059594,.00083333,.00232202,.00942462,.00037088,.00142887,SES,2014-2021,2017,N
THA,2018,FALSE,CONS,.14701723,.00557343,.00131127,.002151,.00820021,.00024062,.00177079,SES,2014-2021,2011,N
THA,2018,FALSE,CONS,.14701723,.00557343,.00131127,.002151,.00820021,.00032134,.00182975,SES,2014-2021,2017,N
THA,2019,FALSE,CONS,.15038268,.00506689,.00098703,.00166272,.00940472,.00078892,.0020413,SES,2014-2021,2011,N
THA,2019,FALSE,CONS,.15038268,.00506689,.00098703,.00166272,.00940472,.00095038,.00220275,SES,2014-2021,2017,N
THA,2020,FALSE,CONS,.13414932,.00503326,.00088945,.00215127,.0046889,.00046665,.00161035,SES,2014-2021,2017,N
THA,2020,FALSE,CONS,.13414932,.00503326,.00088945,.00215127,.0046889,.00043488,.00157857,SES,2014-2021,2011,N
THA,2021,FALSE,CONS,.12627054,.00490924,.00086605,.00187504,.0042878,.00008214,.00106653,SES,2014-2021,2011,N
THA,2021,FALSE,CONS,.12627054,.00490924,.00086605,.00187504,.0042878,.00013961,.001124,SES,2014-2021,2017,N
TJK,2015,FALSE,CONS,.00309576,.26814269,.02027116,.03512273,.39421773,.06114529,.07024165,HSITAFIEN,1999-2015,2017,N
TJK,2015,FALSE,CONS,.00309576,.26814269,.02027116,.03512273,.39421773,.04120718,.05111024,HSITAFIEN,1999-2015,2011,N
TLS,2014,FALSE,CONS,.21068087,.16433523,.27357593,.39633805,.22100627,.2195826,.34071151,TLSLS,2001-2014,2011,N
TLS,2014,FALSE,CONS,.21068087,.16433523,.27357593,.39633805,.22100627,.24443077,.35986864,TLSLS,2001-2014,2017,N
TON,2015,FALSE,CONS,.0103703,.0130036,.03054358,.06278798,.00093861,.01791018,.01828618,HIES,2009-2015,2017,N
TON,2015,FALSE,CONS,.0103703,.0130036,.03054358,.06278798,.00093861,.01593435,.01631035,HIES,2009-2015,2011,N
TUN,2010,FALSE,CONS,.22546289,.03047726,.00528744,.11335925,.05476943,.02002575,.04533095,NSHBCSL,2005-2015,2011,N
TUN,2010,FALSE,CONS,.22546289,.03047726,.00528744,.11335925,.05476943,.01496023,.04112997,NSHBCSL,2005-2015,2017,N
TUN,2015,FALSE,CONS,.2022307,.02138309,.00151491,.06535027,.02130487,.002462,.01611579,NSHBCSL,2005-2015,2011,N
TUN,2015,FALSE,CONS,.2022307,.02138309,.00151491,.06535027,.02130487,.0014007,.01519738,NSHBCSL,2005-2015,2017,N
TUR,2011,FALSE,CONS,.03659982,.03205744,.00007711,,,.00129527,.00539799,HICES,2002-2019,2017,N
TUR,2011,FALSE,CONS,.03659982,.03205744,.00007711,,,.00129527,.00539799,HICES,2002-2019,2011,N
TUR,2012,FALSE,CONS,.0387673,.06294603,0,,,.00093061,.00641291,HICES,2002-2019,2017,N
TUR,2012,FALSE,CONS,.0387673,.06294603,0,,,.00093061,.00641291,HICES,2002-2019,2011,N
TUR,2013,FALSE,CONS,.032062,.0422283,0,.02856625,.00678026,.00298105,.00581366,HICES,2002-2019,2011,N
TUR,2013,FALSE,CONS,.032062,.0422283,0,.02856625,.00678026,.00298105,.00581366,HICES,2002-2019,2017,N
TUR,2014,FALSE,CONS,.03546874,.04686565,0,,,.00204683,.00589999,HICES,2002-2019,2011,N
TUR,2014,FALSE,CONS,.03546874,.04686565,0,,,.00204683,.00589999,HICES,2002-2019,2017,N
TUR,2015,FALSE,CONS,.04387718,.05441995,0,,,.00212373,.00670333,HICES,2002-2019,2017,N
TUR,2015,FALSE,CONS,.04387718,.05441995,0,,,.00212373,.00670333,HICES,2002-2019,2011,N
TUR,2016,FALSE,CONS,.0322204,.05557304,0,.07296003,0,.00202717,.00587499,HICES,2002-2019,2011,N
TUR,2016,FALSE,CONS,.0322204,.05557304,0,.07296003,0,.00202717,.00587499,HICES,2002-2019,2017,N
TUR,2017,FALSE,CONS,.03120141,.05365235,0,.06532737,.00443861,.00138647,.00561114,HICES,2002-2019,2017,N
TUR,2017,FALSE,CONS,.03120141,.05365235,0,.06532737,.00443861,.00138647,.00561114,HICES,2002-2019,2011,N
TUR,2018,FALSE,CONS,.03128492,.03406061,0,.05568181,.00117095,.00040397,.00336571,HICES,2002-2019,2011,N
TUR,2018,FALSE,CONS,.03128492,.03406061,0,.05568181,.00117095,.00040397,.00336571,HICES,2002-2019,2017,N
TUR,2019,FALSE,CONS,.03287775,.02972842,0,.05319574,.00104893,.0036061,.00579063,HICES,2002-2019,2011,N
TUR,2019,FALSE,CONS,.03287775,.02972842,0,.05319574,.00104893,.0036061,.00579063,HICES,2002-2019,2017,N
TUV,2010,FALSE,CONS,.04542915,.0609304,.09198664,.11541732,.02356723,.03260417,.03944661,HIES,2010,2011,N
TUV,2010,FALSE,CONS,.04542915,.0609304,.09198664,.11541732,.02356723,.03625352,.04309595,HIES,2010,2017,N
TWN,2010,FALSE,INC,.0130223,.0161619,0,0,,.0010469,.0010469,FIDES-LIS,1981-2016,2011,N
TWN,2010,FALSE,INC,.0130223,.0161619,0,0,,.0010469,.0010469,FIDES-LIS,1981-2016,2017,N
TWN,2013,FALSE,INC,.010502,.0145595,0,0,,.0008621,.0008621,FIDES-LIS,1981-2016,2017,N
TWN,2013,FALSE,INC,.010502,.0145595,0,0,,.0009408,.0009408,FIDES-LIS,1981-2016,2011,N
TWN,2016,FALSE,INC,.0091859,.0116067,0,0,,.0005092,.0005092,FIDES-LIS,1981-2016,2017,N
TWN,2016,FALSE,INC,.0091859,.0116067,0,0,,.0005092,.0005092,FIDES-LIS,1981-2016,2011,N
TZA,2011,FALSE,CONS,.60605306,.26467306,.84276516,.40788545,.31770254,.49637977,.67365466,HBS,2000-2018,2011,N
TZA,2011,FALSE,CONS,.60605306,.26467306,.84276516,.40788545,.31770254,.44655463,.65343277,HBS,2000-2018,2017,N
TZA,2018,FALSE,CONS,.13244607,.19463369,.4430355,.71547411,.29244055,.44942199,.54589676,HBS,2000-2018,2017,N
TZA,2018,FALSE,CONS,.13244607,.19463369,.4430355,.71547411,.29244055,.49358504,.57786402,HBS,2000-2018,2011,N
UGA,2012,FALSE,CONS,.47913901,.1847681,.9111989,.72058992,.25972752,.35739477,.64972597,UNHS,2002-2019,2011,N
UGA,2012,FALSE,CONS,.47913901,.1847681,.9111989,.72058992,.25972752,.37544044,.65704881,UNHS,2002-2019,2017,N
UGA,2016,FALSE,CONS,.348024,.14009623,.61233564,.77567649,.22912424,.42730894,.57900155,UNHS,2002-2019,2017,N
UGA,2016,FALSE,CONS,.348024,.14009623,.61233564,.77567649,.22912424,.4134905,.57022787,UNHS,2002-2019,2011,N
UGA,2019,FALSE,CONS,.3135565,.11760767,.41345778,.71147558,.23654183,.40991748,.51290896,UNHS,2002-2019,2011,N
UGA,2019,FALSE,CONS,.3135565,.11760767,.41345778,.71147558,.23654183,.42207729,.52257804,UNHS,2002-2019,2017,N
UKR,2019,FALSE,CONS,.01360125,,0,.15276647,0,0,.01360125,HLCS,2002-2020,2011,N
UKR,2019,FALSE,CONS,.01360125,,0,.15276647,0,0,.01360125,HLCS,2002-2020,2017,N
UKR,2020,FALSE,CONS,.01645547,,0,.1241394,0,.00019133,.0166468,HLCS,2002-2020,2011,N
UKR,2020,FALSE,CONS,.01645547,,0,.1241394,0,.00028826,.01674372,HLCS,2002-2020,2017,N
URY,2010,FALSE,INC,.04388171,.01892237,.00682435,.02253428,.0083774,.00152454,.0032754,ECH,2006-2019,2011,N
URY,2010,FALSE,INC,.04388171,.01892237,.00682435,.02253428,.0083774,.00169116,.00344202,ECH,2006-2019,2017,N
URY,2011,FALSE,INC,.03505513,.01785146,.00751149,.01893497,.01051342,.00115895,.00314568,ECH,2006-2019,2011,N
URY,2011,FALSE,INC,.03505513,.01785146,.00751149,.01893497,.01051342,.00139419,.00338092,ECH,2006-2019,2017,N
URY,2012,FALSE,INC,.03119036,.01367642,.0035515,.01497515,.00750117,.0015105,.00261274,ECH,2006-2019,2011,N
URY,2012,FALSE,INC,.03119036,.01367642,.0035515,.01497515,.00750117,.00169385,.0027961,ECH,2006-2019,2017,N
URY,2013,FALSE,INC,.03021611,.01356473,.00268246,.01594111,.00501242,.00163673,.00274914,ECH,2006-2019,2011,N
URY,2013,FALSE,INC,.03021611,.01356473,.00268246,.01594111,.00501242,.00174248,.00285048,ECH,2006-2019,2017,N
URY,2014,FALSE,INC,.03040974,.01247697,.00250723,.01520209,.00498458,.00115389,.00202575,ECH,2006-2019,2011,N
URY,2014,FALSE,INC,.03040974,.01247697,.00250723,.01520209,.00498458,.00153462,.00230368,ECH,2006-2019,2017,N
URY,2015,FALSE,INC,.02752018,.01083502,.00204698,.01239442,.00492603,.00149766,.0021595,ECH,2006-2019,2017,N
URY,2015,FALSE,INC,.02752018,.01083502,.00204698,.01239442,.00492603,.00131647,.00197832,ECH,2006-2019,2011,N
URY,2016,FALSE,INC,.02522533,.00990691,.00215195,.0117581,.00477116,.00075134,.00120681,ECH,2006-2019,2011,N
URY,2016,FALSE,INC,.02522533,.00990691,.00215195,.0117581,.00477116,.00092272,.00137818,ECH,2006-2019,2017,N
URY,2017,FALSE,INC,.02405633,.00817483,.00170661,.0105449,.00486126,.00066346,.00115941,ECH,2006-2019,2017,N
URY,2017,FALSE,INC,.02405633,.00817483,.00170661,.0105449,.00486126,.00054148,.00103742,ECH,2006-2019,2011,N
URY,2018,FALSE,INC,.02197659,.00714982,.00137913,.0092469,.0039095,.0005585,.00090678,ECH,2006-2019,2017,N
URY,2018,FALSE,INC,.02197659,.00714982,.00137913,.0092469,.0039095,.0005585,.00090678,ECH,2006-2019,2011,N
URY,2019,FALSE,INC,.01990347,.00712599,.00135793,.01034055,.00474422,.00099001,.00116487,ECH,2006-2019,2011,N
URY,2019,FALSE,INC,.01990347,.00712599,.00135793,.01034055,.00474422,.00102072,.00119558,ECH,2006-2019,2017,N
URY,2021,FALSE,INC,.01855258,.00482043,.00028709,.00974024,.0059386,.00112155,.00148147,ECH-S2,2021,2017,N
URY,2021,FALSE,INC,.01855258,.00482043,.00028709,.00974024,.0059386,.00112155,.00148147,ECH-S2,2021,2011,N
USA,2010,FALSE,INC,.0032352,,0,0,,.0104313,.0135405,CPS-ASEC-LIS,2002-2020,2011,N
USA,2010,FALSE,INC,.0032352,,0,0,,.0102341,.0133433,CPS-ASEC-LIS,2002-2020,2017,N
USA,2011,FALSE,INC,.0027743,,0,0,,.0098304,.0124693,CPS-ASEC-LIS,2002-2020,2011,N
USA,2011,FALSE,INC,.0027743,,0,0,,.0096067,.0122455,CPS-ASEC-LIS,2002-2020,2017,N
USA,2012,FALSE,INC,.0029832,,0,0,,.0103132,.013125,CPS-ASEC-LIS,2002-2020,2011,N
USA,2012,FALSE,INC,.0029832,,0,0,,.0101037,.0129154,CPS-ASEC-LIS,2002-2020,2017,N
USA,2013,FALSE,INC,.0030226,,0,0,,.0097848,.0126265,CPS-ASEC-LIS,2002-2020,2011,N
USA,2013,FALSE,INC,.0030226,,0,0,,.0095874,.0124292,CPS-ASEC-LIS,2002-2020,2017,N
USA,2014,FALSE,INC,.0029401,,0,0,,.0122587,.0150324,CPS-ASEC-LIS,2002-2020,2011,N
USA,2014,FALSE,INC,.0029401,,0,0,,.011916,.0146897,CPS-ASEC-LIS,2002-2020,2017,N
USA,2015,FALSE,INC,.0025651,,0,0,,.0112163,.0137252,CPS-ASEC-LIS,2002-2020,2011,N
USA,2015,FALSE,INC,.0025651,,0,0,,.0109864,.0134952,CPS-ASEC-LIS,2002-2020,2017,N
USA,2016,FALSE,INC,.0022216,,0,0,,.0108695,.013017,CPS-ASEC-LIS,2002-2020,2011,N
USA,2016,FALSE,INC,.0022216,,0,0,,.0106759,.0128234,CPS-ASEC-LIS,2002-2020,2017,N
USA,2017,FALSE,INC,.002043,,0,0,,.0119985,.0139055,CPS-ASEC-LIS,2002-2020,2011,N
USA,2017,FALSE,INC,.002043,,0,0,,.0118458,.0137571,CPS-ASEC-LIS,2002-2020,2017,N
USA,2018,FALSE,INC,.0019445,,0,0,,.0101687,.0120668,CPS-ASEC-LIS,2002-2020,2017,N
USA,2018,FALSE,INC,.0019445,,0,0,,.0103598,.012258,CPS-ASEC-LIS,2002-2020,2011,N
USA,2019,FALSE,INC,.0019081,,0,0,,.0092699,.0110973,CPS-ASEC-LIS,2002-2020,2017,N
USA,2019,FALSE,INC,.0019081,,0,0,,.0093932,.0112207,CPS-ASEC-LIS,2002-2020,2011,N
USA,2020,FALSE,INC,.001758,,0,0,,.003221,.0049431,CPS-ASEC-LIS,2002-2020,2017,N
USA,2020,FALSE,INC,.001758,,0,0,,.003243,.0049651,CPS-ASEC-LIS,2002-2020,2011,N
VNM,2010,FALSE,CONS,.06667034,.0363612,.01867127,.30819588,.09971152,.04027738,.06272498,VHLSS,2010-2020,2011,N
VNM,2010,FALSE,CONS,.06667034,.0363612,.01867127,.30819588,.09971152,.02870482,.05295422,VHLSS,2010-2020,2017,N
VNM,2012,FALSE,CONS,.06641612,.0204301,.01602642,.27580427,.08734904,.02728185,.04708923,VHLSS,2010-2020,2011,N
VNM,2012,FALSE,CONS,.06641612,.0204301,.01602642,.27580427,.08734904,.01660162,.038797,VHLSS,2010-2020,2017,N
VNM,2014,FALSE,CONS,.0585041,.01287934,.00893112,.19839977,.07086487,.01912046,.03206051,VHLSS,2010-2020,2017,N
VNM,2014,FALSE,CONS,.0585041,.01287934,.00893112,.19839977,.07086487,.02601209,.03757415,VHLSS,2010-2020,2011,N
VNM,2016,FALSE,CONS,.05218419,.01743667,.00804382,.17244305,.07355036,.01804834,.0292127,VHLSS,2010-2020,2011,N
VNM,2016,FALSE,CONS,.05218419,.01743667,.00804382,.17244305,.07355036,.01263479,.02531929,VHLSS,2010-2020,2017,N
VNM,2018,FALSE,CONS,.04615098,.01743441,.00403882,.11081179,.04723683,.01801464,.02544023,VHLSS,2010-2020,2011,N
VNM,2018,FALSE,CONS,.04615098,.01743441,.00403882,.11081179,.04723683,.01231441,.01996894,VHLSS,2010-2020,2017,N
VNM,2020,FALSE,CONS,.038398,.01655936,.00275347,.06922866,.02654198,.01026954,.01521062,VHLSS,2010-2020,2011,N
VNM,2020,FALSE,CONS,.038398,.01655936,.00275347,.06922866,.02654198,.00654621,.01166175,VHLSS,2010-2020,2017,N
VUT,2010,FALSE,CONS,.18014964,.14641464,.03994502,.21365457,.12670424,.13142954,.1760776,HIES,2010,2011,N
VUT,2010,FALSE,CONS,.18014964,.14641464,.03994502,.21365457,.12670424,.1465042,.19007266,HIES,2010,2017,N
VUT,2019,FALSE,CONS,.25723079,.13404276,.0143872,.42970088,.11813611,.09963333,.15417437,NSDP,2019,2017,N
VUT,2019,FALSE,CONS,.25723079,.13404276,.0143872,.42970088,.11813611,.08624011,.14370785,NSDP,2019,2011,N
WSM,2013,FALSE,CONS,.00424977,.12952274,.02016177,.00883245,.00460922,.01150477,.01331733,HIES,2002-2013,2017,N
WSM,2013,FALSE,CONS,.00424977,.12952274,.02016177,.00883245,.00460922,.01139948,.01321204,HIES,2002-2013,2011,N
XKX,2016,FALSE,CONS,.00259844,.21570987,.00111297,,,.00764696,.00965771,HBS,2012-2017,2011,N
XKX,2016,FALSE,CONS,.00259844,.21570987,.00111297,,,.00764696,.00965771,HBS,2012-2017,2017,N
XKX,2017,FALSE,CONS,.0052471,.23627959,.00190564,.01437153,.00738119,.00440241,.00750931,HBS,2012-2017,2011,N
XKX,2017,FALSE,CONS,.0052471,.23627959,.00190564,.01437153,.00738119,.00440241,.00750931,HBS,2012-2017,2017,N
YEM,2014,FALSE,CONS,.15950564,.44500461,.33891297,.41205913,.1401668,.18268235,.34556482,HBS,2005-2014,2011,N
YEM,2014,FALSE,CONS,.15950564,.44500461,.33891297,.41205913,.1401668,.19802757,.35411828,HBS,2005-2014,2017,N
ZAF,2014,FALSE,CONS,.02263442,.02338686,.04093847,.35171477,.10361161,.20501289,.21710479,LCS,2005-2014,2017,N
ZAF,2014,FALSE,CONS,.02263442,.02338686,.04093847,.35171477,.10361161,.18728194,.1999933,LCS,2005-2014,2011,N
ZMB,2015,FALSE,CONS,.24374674,.30368902,.69213847,.5997659,.34368798,.58745971,.64933255,LCMS-VII,2010-2015,2011,N
ZMB,2015,FALSE,CONS,.24374674,.30368902,.69213847,.5997659,.34368798,.6135216,.66513738,LCMS-VII,2010-2015,2017,N
ZWE,2017,FALSE,CONS,.06893227,.03100654,.37062221,.67637062,.22405361,.34409152,.39897895,PICES,2011-2019,2017,N
ZWE,2017,FALSE,CONS,.06893227,.03100654,.37062221,.67637062,.22405361,.34062109,.39595873,PICES,2011-2019,2011,N
ZWE,2019,FALSE,CONS,.00927006,.05984225,.37994788,.38285227,.19260145,.3953214,.42199107,PICES,2011-2019,2011,N
ZWE,2019,FALSE,CONS,.00927006,.05984225,.37994788,.38285227,.19260145,.39754533,.42397933,PICES,2011-2019,2017,N
