xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDPxyzsp_pop_totl,xyzDPxyzny_gnp_pcap_cd,xyzDPxyzny_gdp_mktp_kd_zg
CUB,1977,9.672546,1600,8.7095029
CUB,1978,9.729986,1780,6.5959986
CUB,1979,9.774711,2000,1.0881833
CUB,1980,9.809107,2150,-4.849443
CUB,1981,9.84856,2440,19.688334
CUB,1982,9.908874,2350,8.918235
CUB,1983,9.984591,2180,5.4114707
CUB,1984,10.065539,2300,7.9297165
CUB,1985,10.149044,2300,1.5966746
CUB,1986,10.23548,2380,.09530339
CUB,1987,10.32691,2480,-2.4021725
CUB,1988,10.425433,2770,3.7055399
CUB,1989,10.527187,2740,.68008323
CUB,1990,10.62668,2650,-2.9485649
CUB,1991,10.713812,2330,-10.692697
CUB,1992,10.783748,2120,-11.580603
CUB,1993,10.840934,1870,-14.878181
CUB,1994,10.887207,2130,.71693031
CUB,1995,10.926703,2540,2.4572012
CUB,1996,10.963031,2700,7.8387497
CUB,1997,10.998129,2500,2.783425
CUB,1998,11.033758,2240,.15914605
CUB,1999,11.070094,2400,6.1887553
CUB,2000,11.105791,2620,5.9147602
CUB,2001,11.139127,2760,3.1850299
CUB,2002,11.170051,2830,1.4248213
CUB,2003,11.199217,3100,3.7927402
CUB,2004,11.225294,3500,5.7705381
CUB,2005,11.246114,3970,11.201656
CUB,2006,11.26063,4410,12.065863
CUB,2007,11.269887,4740,7.262137
CUB,2008,11.276609,5040,4.116828
CUB,2009,11.283185,5090,1.4513054
CUB,2010,11.290417,5170,2.3903523
CUB,2011,11.29871,5590,2.8023008
CUB,2012,11.30929,6080,3.0149003
CUB,2013,11.321579,6620,2.7476026
CUB,2014,11.332026,6820,1.0475766
CUB,2015,11.339894,7220,4.438142
CUB,2016,11.342012,7480,.51376147
CUB,2017,11.336405,7950,1.8090544
CUB,2018,11.328244,8630,2.2484804
CUB,2019,11.316697,8920,-.16483998
CUB,2020,11.300698,,-10.948341
CUB,2021,11.256372,,1.2540929
CUW,1960,.124826,,
CUW,1961,.126125,,
CUW,1962,.128414,,
CUW,1963,.13086,,
CUW,1964,.133148,,
CUW,1965,.135266,,
CUW,1966,.136682,,
CUW,1967,.13814,,
CUW,1968,.140298,,
CUW,1969,.142581,,
CUW,1970,.144739,,
CUW,1971,.147389,,
CUW,1972,.14771,,
CUW,1973,.146912,,
CUW,1974,.148351,,
CUW,1975,.149129,,
CUW,1976,.149399,,
CUW,1977,.149459,,
CUW,1978,.148341,,
CUW,1979,.147851,,
CUW,1980,.148041,,
CUW,1981,.148629,,
CUW,1982,.150101,,
CUW,1983,.151159,,
CUW,1984,.15194,,
CUW,1985,.152711,,
CUW,1986,.152662,,
CUW,1987,.151456,,
CUW,1988,.149254,,
CUW,1989,.146937,,
CUW,1990,.1454,,
CUW,1991,.144403,,
CUW,1992,.143912,,
CUW,1993,.144299,,
CUW,1994,.14463,,
CUW,1995,.145139,,
CUW,1996,.146306,,
CUW,1997,.146956,,
CUW,1998,.144472,,
CUW,1999,.139428,,
CUW,2000,.13386,,
CUW,2001,.129047,,-.6957537
CUW,2002,.129205,,.39706522
CUW,2003,.131897,,.28818668
CUW,2004,.134192,,.20846107
CUW,2005,.137658,,.67642535
CUW,2006,.141239,,1.6359347
CUW,2007,.144056,,2.4699632
CUW,2008,.14588,,2.1880431
CUW,2009,.146833,,-.53130824
CUW,2010,.148703,,.08230661
CUW,2011,.150831,,.61260762
CUW,2012,.152088,,-.06588957
CUW,2013,.153822,19890,-.81168656
CUW,2014,.155909,19760,-1.2013617
CUW,2015,.15798,19520,.29094872
CUW,2016,.159664,19030,-.87300758
CUW,2017,.160175,18960,-1.7322257
CUW,2018,.159336,19430,-2.1668815
CUW,2019,.157441,19700,-3.3717992
CUW,2020,.154947,16690,-18.438472
CUW,2021,.152369,18430,4.2324046
CYM,1960,.008473,,
CYM,1961,.008626,,
CYM,1962,.008799,,
CYM,1963,.008985,,
CYM,1964,.009172,,
CYM,1965,.009366,,
CYM,1966,.009566,,
CYM,1967,.009771,,
CYM,1968,.009981,,
CYM,1969,.010181,,
CYM,1970,.010533,,
CYM,1971,.011117,,
CYM,1972,.011778,,
CYM,1973,.012443,,
CYM,1974,.013118,,
CYM,1975,.013791,,
CYM,1976,.014456,,
CYM,1977,.015116,,
CYM,1978,.015746,,
CYM,1979,.016378,,
CYM,1980,.0171,,
CYM,1981,.017904,,
CYM,1982,.018729,,
CYM,1983,.019572,,
CYM,1984,.020433,,
CYM,1985,.021313,,
CYM,1986,.022195,,
CYM,1987,.023075,,
CYM,1988,.023956,,
CYM,1989,.024888,,
CYM,1990,.026027,,
CYM,1991,.02734,,
CYM,1992,.028677,,
CYM,1993,.030038,,
CYM,1994,.031418,,
CYM,1995,.032802,,
CYM,1996,.034194,,
CYM,1997,.035579,,
CYM,1998,.036947,,
CYM,1999,.038295,,
CYM,2000,.039658,,
CYM,2001,.041054,,
CYM,2002,.042456,,
CYM,2003,.043862,,
CYM,2004,.045286,,
CYM,2005,.046727,,
CYM,2006,.048177,,
CYM,2007,.049647,,3.1626252
CYM,2008,.051123,,-.3574012
CYM,2009,.052602,,-7.2004824
CYM,2010,.054074,73590,-2.7156353
CYM,2011,.055492,74100,1.1690622
CYM,2012,.05686,51400,1.2297537
CYM,2013,.058212,45330,1.279331
CYM,2014,.059559,43860,2.654528
CYM,2015,.060911,44970,2.8331222
CYM,2016,.062255,48480,3.2399743
CYM,2017,.063581,52670,3.1840459
CYM,2018,.064884,58820,4.2672675
CYM,2019,.066134,65680,3.8730759
CYM,2020,.067311,61880,-5.6839756
CYM,2021,.068136,,1.8392564
CYP,1960,.585725,,
CYP,1961,.594771,,
CYP,1962,.601095,,
CYP,1963,.607072,,
CYP,1964,.612338,,
CYP,1965,.617345,,
CYP,1966,.622566,,
CYP,1967,.627695,,
CYP,1968,.632452,,
CYP,1969,.636821,,
CYP,1970,.640804,,
CYP,1971,.644413,,
CYP,1972,.64762,,
CYP,1973,.650705,,
CYP,1974,.648585,,
CYP,1975,.644982,,
CYP,1976,.648868,,20.266292
CYP,1977,.656414,1520,16.362001
CYP,1978,.663975,1800,7.7774034
CYP,1979,.671611,2400,9.9055694
CYP,1980,.679327,3390,5.7532447
CYP,1981,.68717,4050,2.5169984
CYP,1982,.696227,4490,6.021709
CYP,1983,.707477,4220,5.5821817
CYP,1984,.719678,4360,8.7578944
CYP,1985,.731664,4480,4.8825408
CYP,1986,.743446,5020,3.7039503
CYP,1987,.755021,6300,7.0652508
CYP,1988,.766412,7910,8.6467778
CYP,1989,.777592,8570,7.9474255
CYP,1990,.7885,9300,7.4039995
CYP,1991,.799061,9460,.7395012
CYP,1992,.810431,11020,9.399999
CYP,1993,.825986,10970,.70000049
CYP,1994,.844444,11680,5.8999987
CYP,1995,.862418,12810,8.3624693
CYP,1996,.880058,13880,1.2485816
CYP,1997,.897471,14280,2.6408946
CYP,1998,.91466,15490,6.1108467
CYP,1999,.9316,14340,4.9979604
CYP,2000,.948237,14180,5.9653103
CYP,2001,.96483,14170,3.9525605
CYP,2002,.982194,14510,3.7229565
CYP,2003,1.00035,16710,2.6232861
CYP,2004,1.018684,20260,5.0263439
CYP,2005,1.037062,23990,4.8530038
CYP,2006,1.055438,25600,4.7138287
CYP,2007,1.073873,27340,5.0980685
CYP,2008,1.09239,31970,3.646812
CYP,2009,1.110974,32780,-2.0152624
CYP,2010,1.129686,32130,2.283545
CYP,2011,1.145086,32640,.41671276
CYP,2012,1.156556,29760,-3.4473814
CYP,2013,1.166968,27890,-6.5874823
CYP,2014,1.176995,26610,-1.7760619
CYP,2015,1.18728,26100,3.4189232
CYP,2016,1.197881,24840,6.5735802
CYP,2017,1.208523,25050,5.7334761
CYP,2018,1.218831,27410,5.6478582
CYP,2019,1.228836,28560,5.5294285
CYP,2020,1.237537,26600,-4.3724742
CYP,2021,1.244188,28470,6.638927
CZE,1960,9.602006,,
CZE,1961,9.586651,,
CZE,1962,9.62466,,
CZE,1963,9.670685,,
CZE,1964,9.727804,,
CZE,1965,9.779358,,
CZE,1966,9.82104,,
CZE,1967,9.852899,,
CZE,1968,9.876346,,
CZE,1969,9.89658,,
CZE,1970,9.858071,,
CZE,1971,9.826815,,
CZE,1972,9.867632,,
CZE,1973,9.922266,,
CZE,1974,9.988459,,
CZE,1975,10.05862,,
CZE,1976,10.125939,,
CZE,1977,10.186755,,
CZE,1978,10.242098,,
CZE,1979,10.292341,,
CZE,1980,10.304193,,
CZE,1981,10.300591,,
CZE,1982,10.314826,,
CZE,1983,10.323856,,
CZE,1984,10.330213,,
CZE,1985,10.337118,,
CZE,1986,10.342227,,
CZE,1987,10.347318,,
CZE,1988,10.355276,,
CZE,1989,10.361068,,
CZE,1990,10.333355,,
CZE,1991,10.308578,,-11.614942
CZE,1992,10.319123,3360,-.50654237
CZE,1993,10.329855,3500,.06190427
CZE,1994,10.333587,4170,2.9093094
CZE,1995,10.327253,5150,6.5008135
CZE,1996,10.315241,5980,4.2654166
CZE,1997,10.304131,6160,-.51833104
CZE,1998,10.294373,6110,-.3565666
CZE,1999,10.28386,6110,1.3841489
CZE,2000,10.255063,6340,4.0010286
CZE,2001,10.216605,6350,3.0429766
CZE,2002,10.196916,6650,1.5698553
CZE,2003,10.193998,8110,3.5836885
CZE,2004,10.197101,10260,4.814261
CZE,2005,10.211216,12480,6.6016175
CZE,2006,10.238905,14000,6.7669327
CZE,2007,10.298828,15850,5.5703389
CZE,2008,10.384603,18510,2.686412
CZE,2009,10.443936,18840,-4.6573311
CZE,2010,10.47441,19400,2.4349022
CZE,2011,10.496088,19460,1.7603596
CZE,2012,10.510785,19440,-.7850043
CZE,2013,10.514272,19410,-.04590367
CZE,2014,10.525347,18900,2.2621029
CZE,2015,10.546059,18370,5.3883808
CZE,2016,10.566332,17670,2.5372845
CZE,2017,10.594438,18310,5.1687243
CZE,2018,10.629928,20560,3.2200881
CZE,2019,10.67187,22120,3.0298787
CZE,2020,10.697858,21800,-5.502968
CZE,2021,10.505772,24430,3.5442234
DEU,1960,72.8149,,
DEU,1961,73.377632,,
DEU,1962,74.025784,,
DEU,1963,74.714353,,
DEU,1964,75.318337,,
DEU,1965,75.963695,,
DEU,1966,76.600311,,
DEU,1967,76.951336,,
DEU,1968,77.294314,,
DEU,1969,77.909682,,
DEU,1970,78.169289,,
DEU,1971,78.312842,,3.1326997
DEU,1972,78.688452,3600,4.3003413
DEU,1973,78.936666,4670,4.7774869
DEU,1974,78.967433,5800,.89006874
DEU,1975,78.673554,6720,-.86673889
DEU,1976,78.33695,7130,4.9492584
DEU,1977,78.159814,7670,3.3472181
DEU,1978,78.09182,8870,3.0084929
DEU,1979,78.12635,11050,4.1503633
DEU,1980,78.288576,13010,1.4088286
DEU,1981,78.407907,12540,.52924056
DEU,1982,78.333366,11120,-.39484077
DEU,1983,78.128282,10020,1.5724102
DEU,1984,77.858685,9880,2.8229478
DEU,1985,77.684873,9840,2.3279353
DEU,1986,77.720436,11240,2.2873392
DEU,1987,77.83992,14240,1.4021516
DEU,1988,78.144619,18620,3.7072357
DEU,1989,78.751283,19760,3.8965517
DEU,1990,79.433029,21300,5.2550061
DEU,1991,80.013896,22890,5.1082615
DEU,1992,80.624598,25810,1.9230766
DEU,1993,81.156363,25990,-.97684982
DEU,1994,81.438348,27530,2.3918921
DEU,1995,81.678051,29520,1.5441465
DEU,1996,81.914831,30860,.80582289
DEU,1997,82.034771,30140,1.7921608
DEU,1998,82.047195,27950,2.0139328
DEU,1999,82.100243,26840,1.8872612
DEU,2000,82.211508,26180,2.912503
DEU,2001,82.349925,24770,1.6814685
DEU,2002,82.488495,23680,-.19797383
DEU,2003,82.534176,26140,-.70011669
DEU,2004,82.51626,31670,1.1750881
DEU,2005,82.469422,35770,.73170716
DEU,2006,82.376451,38270,3.8164419
DEU,2007,82.266372,40470,2.9764551
DEU,2008,82.110097,43650,.95987913
DEU,2009,81.902307,43660,-5.6938363
DEU,2010,81.77693,44680,4.1798825
DEU,2011,80.274983,47320,3.9251927
DEU,2012,80.425823,46560,.41849759
DEU,2013,80.645605,47220,.4375913
DEU,2014,80.9825,47640,2.2095434
DEU,2015,81.686611,45780,1.4919315
DEU,2016,82.348669,44280,2.2299999
DEU,2017,82.657002,43760,2.6802311
DEU,2018,82.905782,47490,.98123261
DEU,2019,83.092962,49220,1.0566039
DEU,2020,83.160871,48050,-3.6967887
DEU,2021,83.196078,51660,2.6269873
DJI,1960,.08594,,
DJI,1961,.08927,,
DJI,1962,.093122,,
DJI,1963,.09767,,
DJI,1964,.102945,,
DJI,1965,.108772,,
DJI,1966,.114874,,
DJI,1967,.121168,,
DJI,1968,.127668,,
DJI,1969,.13539,,
DJI,1970,.144379,,
DJI,1971,.154225,,
DJI,1972,.165234,,
DJI,1973,.177327,,
DJI,1974,.191389,,
DJI,1975,.208582,,
DJI,1976,.229304,,
DJI,1977,.253083,,
DJI,1978,.278425,,
DJI,1979,.302856,,
DJI,1980,.324121,,
DJI,1981,.341316,,
DJI,1982,.35511,,
DJI,1983,.367726,,
DJI,1984,.382156,,
DJI,1985,.400709,,
DJI,1986,.424286,,
DJI,1987,.452272,,
DJI,1988,.482337,,
DJI,1989,.521104,,
DJI,1990,.577173,,
DJI,1991,.628521,,
DJI,1992,.623197,,
DJI,1993,.611231,,
DJI,1994,.623477,,
DJI,1995,.629619,,
DJI,1996,.644649,,
DJI,1997,.667786,,
DJI,1998,.69492,,
DJI,1999,.719371,,
DJI,2000,.742033,,
DJI,2001,.76549,,
DJI,2002,.789129,,
DJI,2003,.806411,,
DJI,2004,.818373,,
DJI,2005,.830861,,
DJI,2006,.846947,,
DJI,2007,.865196,,
DJI,2008,.882886,,
DJI,2009,.901103,,
DJI,2010,.919199,,
DJI,2011,.936811,,
DJI,2012,.954297,,
DJI,2013,.971753,,
DJI,2014,.989087,,7.0615432
DJI,2015,1.006259,2310,7.5261089
DJI,2016,1.023261,2400,7.1234323
DJI,2017,1.040233,2480,5.4580915
DJI,2018,1.057198,2640,4.7744169
DJI,2019,1.073994,2820,5.5451306
DJI,2020,1.090156,2830,1.202022
DJI,2021,1.105557,3080,4.8124774
DMA,1960,.059379,,
DMA,1961,.060395,,
DMA,1962,.061224,,
DMA,1963,.062031,,
DMA,1964,.062843,,
DMA,1965,.063744,,
DMA,1966,.064728,,
DMA,1967,.06576,,
DMA,1968,.066865,,
DMA,1969,.068007,,
DMA,1970,.068895,,
DMA,1971,.06943,,
DMA,1972,.06987,,
DMA,1973,.070334,,
DMA,1974,.070822,,
DMA,1975,.0713,,
DMA,1976,.071748,,
DMA,1977,.072142,,
DMA,1978,.072478,,10.535746
DMA,1979,.072768,740,-18.359285
DMA,1980,.072978,1000,13.383182
DMA,1981,.072932,1200,10.829331
DMA,1982,.072626,1250,4.1276835
DMA,1983,.072269,1260,2.556318
DMA,1984,.071936,1370,4.1966468
DMA,1985,.071596,1520,1.4209332
DMA,1986,.071215,1820,7.0733565
DMA,1987,.070808,2200,6.3075611
DMA,1988,.070397,2590,7.816623
DMA,1989,.069975,2630,-.19113651
DMA,1990,.069481,2850,5.4179836
DMA,1991,.069141,3010,1.347765
DMA,1992,.069112,3270,2.0294208
DMA,1993,.069169,3490,2.1614141
DMA,1994,.069198,3580,.03448148
DMA,1995,.069201,3820,3.0308626
DMA,1996,.069166,3990,3.1042023
DMA,1997,.069081,4100,2.1856277
DMA,1998,.068938,4270,3.7742268
DMA,1999,.068698,4270,.35407901
DMA,2000,.068346,4300,2.3402193
DMA,2001,.068153,4570,-.06384473
DMA,2002,.068262,4370,-2.8279989
DMA,2003,.068442,4790,6.3531371
DMA,2004,.068574,5080,3.0506903
DMA,2005,.068674,5190,.65586227
DMA,2006,.068742,5650,4.6594555
DMA,2007,.068775,5920,6.3529724
DMA,2008,.068782,6530,7.121058
DMA,2009,.068787,6720,-1.1695906
DMA,2010,.068755,6930,.6726344
DMA,2011,.068742,7140,-.22355069
DMA,2012,.068888,7060,-1.0590002
DMA,2013,.068819,6910,-.99994063
DMA,2014,.069371,7210,4.7537866
DMA,2015,.070007,7030,-2.7315031
DMA,2016,.070075,7400,2.763648
DMA,2017,.070403,7380,-6.6189946
DMA,2018,.070823,7890,3.5475844
DMA,2019,.071428,8250,5.5024834
DMA,2020,.071995,7140,-16.604912
DMA,2021,.072412,7790,6.6819257
DNK,1960,4.579603,,
DNK,1961,4.611687,,6.3788325
DNK,1962,4.647727,,5.6668222
DNK,1963,4.684483,,.63702123
DNK,1964,4.722072,,9.2699382
DNK,1965,4.759012,,4.5552548
DNK,1966,4.797381,,2.7409101
DNK,1967,4.835354,,5.53037
DNK,1968,4.864883,2870,5.5530766
DNK,1969,4.89186,3140,6.5092484
DNK,1970,4.928757,3310,1.5968418
DNK,1971,4.963126,3670,3.0049956
DNK,1972,4.991596,4310,3.9293853
DNK,1973,5.021861,5580,4.0929461
DNK,1974,5.045297,6800,-1.1223943
DNK,1975,5.059862,8080,-1.4566449
DNK,1976,5.072596,8960,5.9246062
DNK,1977,5.088419,9780,1.870291
DNK,1978,5.104248,11170,2.2263085
DNK,1979,5.116801,13560,3.8691115
DNK,1980,5.123027,15090,-.48298634
DNK,1981,5.121572,14180,-.66612416
DNK,1982,5.11781,12860,3.684573
DNK,1983,5.114297,11710,2.5960719
DNK,1984,5.111619,11520,4.1661379
DNK,1985,5.113691,11840,4.0037518
DNK,1986,5.120534,14070,4.9041784
DNK,1987,5.127024,17760,.25426631
DNK,1988,5.129516,22130,-.01360121
DNK,1989,5.132594,23050,.64518743
DNK,1990,5.140939,24370,1.4752443
DNK,1991,5.154298,25540,1.393634
DNK,1992,5.17137,28700,1.9570067
DNK,1993,5.188628,28570,.01068763
DNK,1994,5.20618,30360,5.3324627
DNK,1995,5.233373,32560,3.0275873
DNK,1996,5.263074,34770,2.9000998
DNK,1997,5.284991,35150,3.2608902
DNK,1998,5.304219,33460,2.2181587
DNK,1999,5.321799,33060,2.9480222
DNK,2000,5.339616,32580,3.7468626
DNK,2001,5.358783,31410,.823153
DNK,2002,5.375931,30850,.46634557
DNK,2003,5.390574,34750,.39005856
DNK,2004,5.404523,42640,2.6682193
DNK,2005,5.419432,49610,2.3366413
DNK,2006,5.437272,53540,3.913008
DNK,2007,5.461438,55740,.90923893
DNK,2008,5.493621,60390,-.51201674
DNK,2009,5.523095,60090,-4.9065477
DNK,2010,5.547683,61220,1.8709911
DNK,2011,5.570572,61990,1.3367778
DNK,2012,5.591572,61650,.22649979
DNK,2013,5.614932,63200,.93334097
DNK,2014,5.643475,63670,1.6193938
DNK,2015,5.683483,60510,2.3425911
DNK,2016,5.72801,58040,3.245957
DNK,2017,5.76498,56690,2.8217363
DNK,2018,5.793636,61260,1.9895373
DNK,2019,5.814422,63140,1.493487
DNK,2020,5.831404,62710,-1.9946076
DNK,2021,5.856733,68300,4.8557076
DOM,1960,3.298021,,
DOM,1961,3.408415,,-2.3132487
DOM,1962,3.521164,220,17.047241
DOM,1963,3.635798,240,6.5029026
DOM,1964,3.752313,260,6.7648651
DOM,1965,3.868712,230,-12.481834
DOM,1966,3.98709,250,13.463345
DOM,1967,4.108916,250,3.3275423
DOM,1968,4.230877,250,.23886048
DOM,1969,4.352954,280,10.891446
DOM,1970,4.475871,340,18.226683
DOM,1971,4.599841,380,10.871466
DOM,1972,4.724801,440,10.394164
DOM,1973,4.851183,520,12.895764
DOM,1974,4.978582,620,6.0019029
DOM,1975,5.106453,720,5.1932534
DOM,1976,5.235318,780,6.7281226
DOM,1977,5.365074,840,4.981784
DOM,1978,5.495443,910,2.1406847
DOM,1979,5.625864,1040,4.5313992
DOM,1980,5.7558,1150,7.9687385
DOM,1981,5.885244,1220,4.2798675
DOM,1982,6.014979,1250,1.6987086
DOM,1983,6.147213,1250,4.6279463
DOM,1984,6.282104,1310,1.252896
DOM,1985,6.417798,1100,-2.122535
DOM,1986,6.554325,1040,3.5219932
DOM,1987,6.69272,940,10.117367
DOM,1988,6.834207,920,2.1559633
DOM,1989,6.980033,910,4.4005388
DOM,1990,7.129004,870,-5.4543124
DOM,1991,7.278402,1040,.94413889
DOM,1992,7.42734,1350,11.220933
DOM,1993,7.576074,1620,7.364513
DOM,1994,7.723934,1740,2.6003543
DOM,1995,7.869753,1940,5.6854307
DOM,1996,8.012314,2160,5.9778251
DOM,1997,8.150076,2340,8.8852691
DOM,1998,8.282126,2430,6.7144777
DOM,1999,8.411374,2520,5.9400491
DOM,2000,8.540791,2660,4.6617623
DOM,2001,8.66904,2720,2.4595164
DOM,2002,8.795101,2870,4.4951034
DOM,2003,8.919852,2620,-1.3457062
DOM,2004,9.043127,2540,2.5701343
DOM,2005,9.164768,3020,9.4282369
DOM,2006,9.284168,3610,9.1743554
DOM,2007,9.402206,4400,7.4159517
DOM,2008,9.522948,4730,3.2095043
DOM,2009,9.648061,4890,.94615517
DOM,2010,9.775755,5280,8.3396511
DOM,2011,9.903737,5490,3.133423
DOM,2012,10.030882,5730,2.7173679
DOM,2013,10.157051,5970,4.8752051
DOM,2014,10.282115,6260,7.0504637
DOM,2015,10.405832,6500,6.9270188
DOM,2016,10.527592,6780,6.6592003
DOM,2017,10.647244,7000,4.6667047
DOM,2018,10.765531,7680,6.9825276
DOM,2019,10.881882,7990,5.052168
DOM,2020,10.999664,7170,-6.7202394
DOM,2021,11.117873,8100,12.27199
DZA,1960,11.394307,,
DZA,1961,11.598608,,-13.605441
DZA,1962,11.77826,190,-19.685042
DZA,1963,11.969451,230,34.313729
DZA,1964,12.179099,240,5.839413
DZA,1965,12.381256,250,6.2068982
DZA,1966,12.613389,230,-4.8049709
DZA,1967,12.897115,260,9.4529626
DZA,1968,13.190975,290,10.796239
DZA,1969,13.491016,320,8.4332803
DZA,1970,13.795915,350,8.8626571
DZA,1971,14.110271,330,-11.331719
DZA,1972,14.439748,460,27.423969
DZA,1973,14.786469,570,3.8131763
DZA,1974,15.153602,760,7.4949177
DZA,1975,15.724692,960,5.0453416
DZA,1976,16.500516,1100,8.3867565
DZA,1977,17.134192,1130,5.258586
DZA,1978,17.632645,1360,9.2148357
DZA,1979,18.166981,1690,7.4778266
DZA,1980,18.739378,2040,.79060697
DZA,1981,19.351357,2250,2.9999961
DZA,1982,20.000096,2310,6.4000041
DZA,1983,20.682111,2240,5.400003
DZA,1984,21.39353,2310,5.5999965
DZA,1985,22.132905,2440,3.6999973
DZA,1986,22.882553,2620,.400001
DZA,1987,23.586101,2830,-.69999753
DZA,1988,24.243018,2770,-1.0000055
DZA,1989,24.889507,2570,4.4000022
DZA,1990,25.518074,2390,.80000058
DZA,1991,26.133905,2000,-1.2000006
DZA,1992,26.748303,1920,1.8000023
DZA,1993,27.354327,1750,-2.1000008
DZA,1994,27.937006,1640,-.89999655
DZA,1995,28.478022,1570,3.7999948
DZA,1996,28.984634,1530,4.0999985
DZA,1997,29.476031,1520,1.0999999
DZA,1998,29.924668,1560,5.1000036
DZA,1999,30.346083,1550,3.2000016
DZA,2000,30.774621,1610,3.8
DZA,2001,31.200985,1680,3
DZA,2002,31.624696,1740,5.6
DZA,2003,32.055883,1940,7.2
DZA,2004,32.510186,2260,4.3
DZA,2005,32.95669,2730,5.9
DZA,2006,33.43508,3130,1.7
DZA,2007,33.983827,3620,3.4
DZA,2008,34.569592,4230,2.4
DZA,2009,35.196037,4300,1.6
DZA,2010,35.856344,4490,3.6
DZA,2011,36.543541,4610,2.9
DZA,2012,37.260563,5220,3.4
DZA,2013,38.000626,5540,2.8
DZA,2014,38.760168,5510,3.8
DZA,2015,39.543154,4880,3.7
DZA,2016,40.339329,4400,3.2
DZA,2017,41.136546,3970,1.3
DZA,2018,41.927007,4010,1.2
DZA,2019,42.705368,4050,1
DZA,2020,43.451666,3600,-5.1
DZA,2021,44.177969,3660,3.5
EAP,1960,896.48233,,
EAP,1961,896.01288,,-13.471078
EAP,1962,907.88021,72.460121,-.65691587
EAP,1963,931.13601,78.640908,6.3865051
EAP,1964,954.01041,87.058443,10.89684
EAP,1965,977.51702,98.42694,10.668826
EAP,1966,1004.358,106.36848,8.0799297
EAP,1967,1030.4787,100.4305,-1.4217248
EAP,1968,1057.6205,97.459707,1.6878639
EAP,1969,1086.4851,109.26882,11.424277
EAP,1970,1116.2092,122.2589,13.422794
EAP,1971,1146.5528,125.64883,6.7714015
EAP,1972,1175.1843,132.64247,4.9137337
EAP,1973,1202.8411,160.11263,8.2661726
EAP,1974,1228.9383,187.53196,3.8406064
EAP,1975,1252.5149,218.50334,6.8433527
EAP,1976,1274.2938,214.18492,2.84024
EAP,1977,1294.8897,227.47231,7.5724504
EAP,1978,1315.7934,241.33043,9.2556745
EAP,1979,1336.9258,266.50426,7.1056349
EAP,1980,1357.6141,294.79324,7.5552273
EAP,1981,1378.9756,311.94533,5.6053936
EAP,1982,1402.5901,311.56131,6.4403318
EAP,1983,1426.2927,307.38654,7.739043
EAP,1984,1448.9184,325.06953,9.9489382
EAP,1985,1472.189,347.27861,7.902625
EAP,1986,1496.9312,368.79708,7.1404042
EAP,1987,1523.1421,385.43615,9.1442947
EAP,1988,1549.697,405.24012,9.7363109
EAP,1989,1575.6967,407.442,5.715542
EAP,1990,1601.2851,422.86515,5.1646292
EAP,1991,1625.9528,452.91977,8.0076074
EAP,1992,1649.3032,502.99201,11.169812
EAP,1993,1671.9982,545.92708,11.291593
EAP,1994,1694.4728,612.78774,10.932434
EAP,1995,1716.3808,704.90411,9.8747656
EAP,1996,1737.915,820.30864,9.0633824
EAP,1997,1759.2768,888.60086,7.3443428
EAP,1998,1779.8442,832.37905,2.8957367
EAP,1999,1799.0713,854.58522,6.3820636
EAP,2000,1817.0648,909.62202,7.6359098
EAP,2001,1834.1602,980.63131,6.9848415
EAP,2002,1850.5311,1061.2529,8.0598577
EAP,2003,1866.2988,1205.9226,8.9407706
EAP,2004,1881.6192,1418.0764,9.1215542
EAP,2005,1896.8455,1632.7175,9.9763292
EAP,2006,1911.7785,1889.5609,11.07753
EAP,2007,1926.3628,2267.0066,12.487274
EAP,2008,1940.824,2761.2489,8.6184324
EAP,2009,1955.0975,3207.098,7.9837046
EAP,2010,1969.2418,3749.1303,9.9223862
EAP,2011,1984.3221,4335.599,8.6504805
EAP,2012,2001.3178,5069.6878,7.5751048
EAP,2013,2018.1215,5697.6628,7.2958007
EAP,2014,2034.3171,6195.9851,6.9846484
EAP,2015,2049.8092,6446.3047,6.6889024
EAP,2016,2065.2234,6652.983,6.5858857
