xyzdmxyzcountry,xyzdmxyzyearrange,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzdistribution,xyzdpxyzsi_spr_pcap_zg,xyzdcxyzpppyear,xyzdmxyzcoverage,survey_coverage
ESP,2010-2015,FALSE,INC,tot,-1.5283489,2011,N,N
ESP,2012-2017,FALSE,INC,m50,1.1988801,2011,N,N
ESP,2012-2017,FALSE,INC,tot,1.1153252,2011,N,N
ESP,2012-2017,FALSE,INC,b40,1.7546049,2011,N,N
ESP,2012-2017,FALSE,INC,premium,.63927972,2011,N,N
ESP,2012-2017,FALSE,INC,b40,1.7546061,2017,N,N
ESP,2012-2017,FALSE,INC,premium,.63928269,2017,N,N
ESP,2012-2017,FALSE,INC,m50,1.1988755,2017,N,N
ESP,2012-2017,FALSE,INC,tot,1.1153234,2017,N,N
ESP,2013-2018,FALSE,INC,m50,1.6619929,2011,N,N
ESP,2013-2018,FALSE,INC,b40,3.2145097,2011,N,N
ESP,2013-2018,FALSE,INC,tot,1.8064154,2017,N,N
ESP,2013-2018,FALSE,INC,b40,3.2145022,2017,N,N
ESP,2013-2018,FALSE,INC,premium,1.4080867,2017,N,N
ESP,2013-2018,FALSE,INC,premium,1.4080893,2011,N,N
ESP,2013-2018,FALSE,INC,tot,1.8064204,2011,N,N
ESP,2013-2018,FALSE,INC,m50,1.6619936,2017,N,N
ESP,2014-2019,FALSE,INC,m50,2.8429608,2011,N,N
ESP,2014-2019,FALSE,INC,tot,2.6212666,2017,N,N
ESP,2014-2019,FALSE,INC,b40,4.0266247,2011,N,N
ESP,2014-2019,FALSE,INC,m50,2.8429635,2017,N,N
ESP,2014-2019,FALSE,INC,b40,4.0266319,2017,N,N
ESP,2014-2019,FALSE,INC,tot,2.6212687,2011,N,N
ESP,2014-2019,FALSE,INC,premium,1.4053653,2017,N,N
ESP,2014-2019,FALSE,INC,premium,1.4053559,2011,N,N
ESP,2015-2020,FALSE,INC,m50,2.2879595,2017,N,N
ESP,2015-2020,FALSE,INC,b40,2.6767461,2011,N,N
ESP,2015-2020,FALSE,INC,tot,1.9886786,2011,N,N
ESP,2015-2020,FALSE,INC,tot,1.9886769,2017,N,N
ESP,2015-2020,FALSE,INC,m50,2.2879581,2011,N,N
ESP,2015-2020,FALSE,INC,premium,.68806576,2017,N,N
ESP,2015-2020,FALSE,INC,b40,2.6767426,2017,N,N
ESP,2015-2020,FALSE,INC,premium,.68806756,2011,N,N
EST,2005-2010,FALSE,INC,tot,3.7129939,2017,N,N
EST,2005-2010,FALSE,INC,b40,4.0828843,2017,N,N
EST,2005-2010,FALSE,INC,b40,4.082881,2011,N,N
EST,2005-2010,FALSE,INC,m50,4.7478905,2017,N,N
EST,2005-2010,FALSE,INC,m50,4.7478867,2011,N,N
EST,2005-2010,FALSE,INC,tot,3.7129841,2011,N,N
EST,2005-2010,FALSE,INC,premium,.36989037,2017,N,N
EST,2005-2010,FALSE,INC,premium,.36989689,2011,N,N
EST,2007-2012,FALSE,INC,m50,-.35158831,2011,N,N
EST,2007-2012,FALSE,INC,tot,.02803822,2017,N,N
EST,2007-2012,FALSE,INC,premium,-.86614039,2011,N,N
EST,2007-2012,FALSE,INC,m50,-.35158572,2017,N,N
EST,2007-2012,FALSE,INC,b40,-.83810755,2017,N,N
EST,2007-2012,FALSE,INC,b40,-.8381024,2011,N,N
EST,2007-2012,FALSE,INC,premium,-.86614577,2017,N,N
EST,2007-2012,FALSE,INC,tot,.02803799,2011,N,N
EST,2009-2014,FALSE,INC,m50,2.8199429,2017,N,N
EST,2009-2014,FALSE,INC,premium,-1.8504055,2011,N,N
EST,2009-2014,FALSE,INC,b40,2.0399966,2011,N,N
EST,2009-2014,FALSE,INC,tot,3.8904008,2017,N,N
EST,2009-2014,FALSE,INC,tot,3.8904021,2011,N,N
EST,2009-2014,FALSE,INC,premium,-1.85041,2017,N,N
EST,2009-2014,FALSE,INC,b40,2.0399907,2017,N,N
EST,2009-2014,FALSE,INC,m50,2.819941,2011,N,N
EST,2010-2015,FALSE,INC,tot,6.6252079,2011,N,N
EST,2010-2015,FALSE,INC,b40,6.1484118,2011,N,N
EST,2010-2015,FALSE,INC,b40,6.148415,2017,N,N
EST,2010-2015,FALSE,INC,m50,5.7996197,2011,N,N
EST,2010-2015,FALSE,INC,tot,6.6252071,2017,N,N
EST,2010-2015,FALSE,INC,premium,-.47679615,2011,N,N
EST,2010-2015,FALSE,INC,premium,-.47679211,2017,N,N
EST,2010-2015,FALSE,INC,m50,5.7996294,2017,N,N
EST,2012-2017,FALSE,INC,b40,7.9802159,2017,N,N
EST,2012-2017,FALSE,INC,tot,7.1974368,2011,N,N
EST,2012-2017,FALSE,INC,b40,7.9802141,2011,N,N
EST,2012-2017,FALSE,INC,premium,.78277731,2011,N,N
EST,2012-2017,FALSE,INC,premium,.78277352,2017,N,N
EST,2012-2017,FALSE,INC,tot,7.1974424,2017,N,N
EST,2012-2017,FALSE,INC,m50,8.0024967,2017,N,N
EST,2012-2017,FALSE,INC,m50,8.0024967,2011,N,N
EST,2013-2018,FALSE,INC,tot,6.6076583,2017,N,N
EST,2013-2018,FALSE,INC,tot,6.6076579,2011,N,N
EST,2013-2018,FALSE,INC,premium,2.0192285,2011,N,N
EST,2013-2018,FALSE,INC,b40,8.6268864,2011,N,N
EST,2013-2018,FALSE,INC,b40,8.62688,2017,N,N
EST,2013-2018,FALSE,INC,m50,8.2862338,2017,N,N
EST,2013-2018,FALSE,INC,premium,2.0192217,2017,N,N
EST,2013-2018,FALSE,INC,m50,8.2862358,2011,N,N
EST,2014-2019,FALSE,INC,m50,7.2937675,2011,N,N
EST,2014-2019,FALSE,INC,tot,6.0994034,2011,N,N
EST,2014-2019,FALSE,INC,premium,1.9259383,2017,N,N
EST,2014-2019,FALSE,INC,m50,7.2937654,2017,N,N
EST,2014-2019,FALSE,INC,premium,1.9259377,2011,N,N
EST,2014-2019,FALSE,INC,b40,8.0253466,2017,N,N
EST,2014-2019,FALSE,INC,b40,8.025341,2011,N,N
EST,2014-2019,FALSE,INC,tot,6.0994083,2017,N,N
EST,2015-2020,FALSE,INC,premium,1.067942,2017,N,N
EST,2015-2020,FALSE,INC,premium,1.0679512,2011,N,N
EST,2015-2020,FALSE,INC,b40,6.6266606,2017,N,N
EST,2015-2020,FALSE,INC,b40,6.6266713,2011,N,N
EST,2015-2020,FALSE,INC,m50,6.2416735,2011,N,N
EST,2015-2020,FALSE,INC,m50,6.2416704,2017,N,N
EST,2015-2020,FALSE,INC,tot,5.5587186,2017,N,N
EST,2015-2020,FALSE,INC,tot,5.5587201,2011,N,N
ETH,2004-2010,FALSE,CONS,premium,-1.3891722,2011,N,N
ETH,2004-2010,FALSE,CONS,tot,1.3441036,2017,N,N
ETH,2004-2010,FALSE,CONS,b40,-.0450659,2011,N,N
ETH,2004-2010,FALSE,CONS,m50,.78033462,2017,N,N
ETH,2004-2010,FALSE,CONS,m50,.78033435,2011,N,N
ETH,2004-2010,FALSE,CONS,tot,1.3441063,2011,N,N
ETH,2004-2010,FALSE,CONS,premium,-1.3891685,2017,N,N
ETH,2004-2010,FALSE,CONS,b40,-.04506495,2017,N,N
ETH,2010-2015,FALSE,CONS,premium,-1.2160094,2011,N,N
ETH,2010-2015,FALSE,CONS,tot,2.0184352,2011,N,N
ETH,2010-2015,FALSE,CONS,tot,2.018436,2017,N,N
ETH,2010-2015,FALSE,CONS,b40,.8024249,2017,N,N
ETH,2010-2015,FALSE,CONS,m50,2.0946617,2011,N,N
ETH,2010-2015,FALSE,CONS,m50,2.0946595,2017,N,N
ETH,2010-2015,FALSE,CONS,premium,-1.2160111,2017,N,N
ETH,2010-2015,FALSE,CONS,b40,.80242586,2011,N,N
FIN,2007-2012,FALSE,INC,m50,1.3582169,2011,N,N
FIN,2007-2012,FALSE,INC,m50,1.3582182,2017,N,N
FIN,2007-2012,FALSE,INC,tot,1.077898,2011,N,N
FIN,2007-2012,FALSE,INC,b40,1.5580211,2017,N,N
FIN,2007-2012,FALSE,INC,b40,1.5580126,2011,N,N
FIN,2007-2012,FALSE,INC,premium,.48012551,2017,N,N
FIN,2007-2012,FALSE,INC,tot,1.0778956,2017,N,N
FIN,2007-2012,FALSE,INC,premium,.48011458,2011,N,N
FIN,2009-2014,FALSE,INC,b40,.58380973,2011,N,N
FIN,2009-2014,FALSE,INC,m50,.37482461,2011,N,N
FIN,2009-2014,FALSE,INC,tot,.28209524,2017,N,N
FIN,2009-2014,FALSE,INC,premium,.30171268,2017,N,N
FIN,2009-2014,FALSE,INC,tot,.28209504,2011,N,N
FIN,2009-2014,FALSE,INC,m50,.37482478,2017,N,N
FIN,2009-2014,FALSE,INC,premium,.30171469,2011,N,N
FIN,2009-2014,FALSE,INC,b40,.58380791,2017,N,N
FIN,2010-2015,FALSE,INC,b40,.5345419,2011,N,N
FIN,2010-2015,FALSE,INC,m50,.27948326,2011,N,N
FIN,2010-2015,FALSE,INC,b40,.53454166,2017,N,N
FIN,2010-2015,FALSE,INC,premium,.36488336,2011,N,N
FIN,2010-2015,FALSE,INC,tot,.16966237,2017,N,N
FIN,2010-2015,FALSE,INC,premium,.36487929,2017,N,N
FIN,2010-2015,FALSE,INC,m50,.27948119,2017,N,N
FIN,2010-2015,FALSE,INC,tot,.16965854,2011,N,N
FIN,2012-2017,FALSE,INC,tot,.6450995,2017,N,N
FIN,2012-2017,FALSE,INC,m50,.6722424,2011,N,N
FIN,2012-2017,FALSE,INC,b40,.57953446,2017,N,N
FIN,2012-2017,FALSE,INC,premium,-.06556088,2011,N,N
FIN,2012-2017,FALSE,INC,tot,.64509851,2011,N,N
FIN,2012-2017,FALSE,INC,premium,-.06556504,2017,N,N
FIN,2012-2017,FALSE,INC,m50,.67224094,2017,N,N
FIN,2012-2017,FALSE,INC,b40,.57953763,2011,N,N
FIN,2013-2018,FALSE,INC,tot,1.0318512,2011,N,N
FIN,2013-2018,FALSE,INC,m50,1.0194321,2011,N,N
FIN,2013-2018,FALSE,INC,b40,1.076794,2017,N,N
FIN,2013-2018,FALSE,INC,m50,1.0194333,2017,N,N
FIN,2013-2018,FALSE,INC,premium,.04494917,2011,N,N
FIN,2013-2018,FALSE,INC,premium,.04494321,2017,N,N
FIN,2013-2018,FALSE,INC,tot,1.0318507,2017,N,N
FIN,2013-2018,FALSE,INC,b40,1.0768003,2011,N,N
FIN,2014-2019,FALSE,INC,premium,-.36495566,2011,N,N
FIN,2014-2019,FALSE,INC,b40,1.1253642,2017,N,N
FIN,2014-2019,FALSE,INC,m50,1.3943173,2017,N,N
FIN,2014-2019,FALSE,INC,m50,1.3943193,2011,N,N
FIN,2014-2019,FALSE,INC,premium,-.36495817,2017,N,N
FIN,2014-2019,FALSE,INC,b40,1.1253666,2011,N,N
FIN,2014-2019,FALSE,INC,tot,1.4903224,2017,N,N
FIN,2014-2019,FALSE,INC,tot,1.4903222,2011,N,N
FIN,2015-2020,FALSE,INC,premium,.08402443,2011,N,N
FIN,2015-2020,FALSE,INC,tot,1.2970248,2017,N,N
FIN,2015-2020,FALSE,INC,b40,1.3810529,2011,N,N
FIN,2015-2020,FALSE,INC,tot,1.2970284,2011,N,N
FIN,2015-2020,FALSE,INC,m50,1.2831318,2011,N,N
FIN,2015-2020,FALSE,INC,m50,1.2831327,2017,N,N
FIN,2015-2020,FALSE,INC,b40,1.3810521,2017,N,N
FIN,2015-2020,FALSE,INC,premium,.08402733,2017,N,N
FJI,2008-2013,FALSE,CONS,b40,1.1768641,2011,N,N
FJI,2008-2013,FALSE,CONS,m50,.73210472,2011,N,N
FJI,2008-2013,FALSE,CONS,b40,1.1768633,2017,N,N
FJI,2008-2013,FALSE,CONS,premium,1.6845626,2017,N,N
FJI,2008-2013,FALSE,CONS,tot,-.50769924,2017,N,N
FJI,2008-2013,FALSE,CONS,tot,-.50770211,2011,N,N
FJI,2008-2013,FALSE,CONS,premium,1.6845663,2011,N,N
FJI,2008-2013,FALSE,CONS,m50,.7321037,2017,N,N
FRA,2007-2012,FALSE,INC,premium,-.25313607,2011,N,N
FRA,2007-2012,FALSE,INC,m50,.47216567,2011,N,N
FRA,2007-2012,FALSE,INC,tot,.37034059,2011,N,N
FRA,2007-2012,FALSE,INC,b40,.11719259,2017,N,N
FRA,2007-2012,FALSE,INC,tot,.37033666,2017,N,N
FRA,2007-2012,FALSE,INC,m50,.47216817,2017,N,N
FRA,2007-2012,FALSE,INC,premium,-.25314407,2017,N,N
FRA,2007-2012,FALSE,INC,b40,.11720452,2011,N,N
FRA,2009-2014,FALSE,INC,b40,.30912879,2017,N,N
FRA,2009-2014,FALSE,INC,tot,.04835908,2011,N,N
FRA,2009-2014,FALSE,INC,tot,.04835971,2017,N,N
FRA,2009-2014,FALSE,INC,m50,.16208527,2017,N,N
FRA,2009-2014,FALSE,INC,premium,.26077444,2011,N,N
FRA,2009-2014,FALSE,INC,premium,.26076909,2017,N,N
FRA,2009-2014,FALSE,INC,m50,.16208439,2011,N,N
FRA,2009-2014,FALSE,INC,b40,.30913353,2011,N,N
FRA,2010-2015,FALSE,INC,premium,.52814162,2017,N,N
FRA,2010-2015,FALSE,INC,b40,.73775805,2017,N,N
FRA,2010-2015,FALSE,INC,m50,.71241528,2011,N,N
FRA,2010-2015,FALSE,INC,tot,.20961565,2011,N,N
FRA,2010-2015,FALSE,INC,b40,.73776692,2011,N,N
FRA,2010-2015,FALSE,INC,tot,.20961643,2017,N,N
FRA,2010-2015,FALSE,INC,premium,.52815127,2011,N,N
FRA,2010-2015,FALSE,INC,m50,.71241554,2017,N,N
FRA,2012-2017,FALSE,INC,tot,.1891076,2011,N,N
FRA,2012-2017,FALSE,INC,b40,.61260028,2017,N,N
FRA,2012-2017,FALSE,INC,m50,.79807118,2017,N,N
FRA,2012-2017,FALSE,INC,premium,.42348951,2017,N,N
FRA,2012-2017,FALSE,INC,tot,.18911078,2017,N,N
FRA,2012-2017,FALSE,INC,m50,.7980746,2011,N,N
FRA,2012-2017,FALSE,INC,b40,.61259377,2011,N,N
FRA,2012-2017,FALSE,INC,premium,.42348617,2011,N,N
FRA,2013-2018,FALSE,INC,tot,.76978108,2017,N,N
FRA,2013-2018,FALSE,INC,b40,.97237648,2017,N,N
FRA,2013-2018,FALSE,INC,b40,.97237742,2011,N,N
FRA,2013-2018,FALSE,INC,premium,.2025954,2017,N,N
FRA,2013-2018,FALSE,INC,m50,.90573544,2017,N,N
FRA,2013-2018,FALSE,INC,tot,.76977897,2011,N,N
FRA,2013-2018,FALSE,INC,premium,.20259845,2011,N,N
FRA,2013-2018,FALSE,INC,m50,.90573555,2011,N,N
FRA,2015-2020,FALSE,INC,b40,-.10636146,2017,N,N
FRA,2015-2020,FALSE,INC,b40,-.10637048,2011,N,N
FRA,2015-2020,FALSE,INC,m50,.40530724,2017,N,N
FRA,2015-2020,FALSE,INC,tot,-.51678556,2011,N,N
FRA,2015-2020,FALSE,INC,tot,-.51678308,2017,N,N
FRA,2015-2020,FALSE,INC,premium,.41042163,2017,N,N
FRA,2015-2020,FALSE,INC,m50,.40530792,2011,N,N
FRA,2015-2020,FALSE,INC,premium,.41041508,2011,N,N
GBR,2007-2012,FALSE,INC,b40,-.08066405,2017,N,N
GBR,2007-2012,FALSE,INC,premium,.77324508,2017,N,N
GBR,2007-2012,FALSE,INC,tot,-.85390836,2011,N,N
GBR,2007-2012,FALSE,INC,m50,-.70267426,2017,N,N
GBR,2007-2012,FALSE,INC,premium,.77324137,2011,N,N
GBR,2007-2012,FALSE,INC,tot,-.85390913,2017,N,N
GBR,2007-2012,FALSE,INC,m50,-.70267522,2011,N,N
GBR,2007-2012,FALSE,INC,b40,-.08066699,2011,N,N
GBR,2009-2014,FALSE,INC,tot,-.33894277,2011,N,N
GBR,2009-2014,FALSE,INC,premium,.75717363,2011,N,N
GBR,2009-2014,FALSE,INC,b40,.41823086,2011,N,N
GBR,2009-2014,FALSE,INC,m50,.35825169,2011,N,N
GBR,2009-2014,FALSE,INC,tot,-.33893883,2017,N,N
GBR,2009-2014,FALSE,INC,premium,.75717452,2017,N,N
GBR,2009-2014,FALSE,INC,b40,.41823569,2017,N,N
GBR,2009-2014,FALSE,INC,m50,.35825254,2017,N,N
GBR,2010-2015,FALSE,INC,m50,.67156309,2011,N,N
GBR,2010-2015,FALSE,INC,tot,.48481745,2017,N,N
GBR,2010-2015,FALSE,INC,premium,-.03753033,2017,N,N
GBR,2010-2015,FALSE,INC,b40,.44728026,2011,N,N
GBR,2010-2015,FALSE,INC,premium,-.03753424,2011,N,N
GBR,2010-2015,FALSE,INC,b40,.44728712,2017,N,N
GBR,2010-2015,FALSE,INC,m50,.67156681,2017,N,N
GBR,2010-2015,FALSE,INC,tot,.48481449,2011,N,N
GBR,2011-2016,FALSE,INC,tot,1.0547068,2011,N,N
GBR,2011-2016,FALSE,INC,b40,.92856918,2017,N,N
GBR,2011-2016,FALSE,INC,premium,-.12613934,2011,N,N
GBR,2011-2016,FALSE,INC,tot,1.0547054,2017,N,N
GBR,2011-2016,FALSE,INC,premium,-.12613623,2017,N,N
GBR,2011-2016,FALSE,INC,m50,1.2742207,2017,N,N
GBR,2011-2016,FALSE,INC,b40,.92856747,2011,N,N
GBR,2011-2016,FALSE,INC,m50,1.2742182,2011,N,N
GBR,2012-2017,FALSE,INC,b40,.99302637,2017,N,N
GBR,2012-2017,FALSE,INC,premium,-.00859934,2017,N,N
GBR,2012-2017,FALSE,INC,tot,1.0016294,2011,N,N
GBR,2012-2017,FALSE,INC,tot,1.0016257,2017,N,N
GBR,2012-2017,FALSE,INC,premium,-.00859928,2011,N,N
GBR,2012-2017,FALSE,INC,m50,1.474694,2017,N,N
GBR,2012-2017,FALSE,INC,m50,1.4746935,2011,N,N
GBR,2012-2017,FALSE,INC,b40,.99303007,2011,N,N
GBR,2015-2020,FALSE,INC,tot,.56994772,2011,N,N
GBR,2015-2020,FALSE,INC,premium,.26974011,2017,N,N
GBR,2015-2020,FALSE,INC,m50,.83683232,2017,N,N
GBR,2015-2020,FALSE,INC,tot,.569946,2017,N,N
GBR,2015-2020,FALSE,INC,b40,.83969402,2011,N,N
GBR,2015-2020,FALSE,INC,b40,.83968612,2017,N,N
GBR,2015-2020,FALSE,INC,premium,.2697463,2011,N,N
GBR,2015-2020,FALSE,INC,m50,.83683503,2011,N,N
GEO,2007-2012,FALSE,CONS,tot,3.4454184,2011,N,N
GEO,2007-2012,FALSE,CONS,premium,-.65827654,2017,N,N
GEO,2007-2012,FALSE,CONS,premium,-.6582725,2011,N,N
GEO,2007-2012,FALSE,CONS,b40,2.7871418,2017,N,N
GEO,2007-2012,FALSE,CONS,m50,3.4179413,2011,N,N
GEO,2007-2012,FALSE,CONS,tot,3.4454183,2017,N,N
GEO,2007-2012,FALSE,CONS,m50,3.4179407,2017,N,N
GEO,2007-2012,FALSE,CONS,b40,2.7871459,2011,N,N
GEO,2008-2013,FALSE,CONS,b40,3.7007697,2011,N,N
GEO,2008-2013,FALSE,CONS,m50,3.4959717,2011,N,N
GEO,2008-2013,FALSE,CONS,premium,-.06624684,2017,N,N
GEO,2008-2013,FALSE,CONS,tot,3.767015,2011,N,N
GEO,2008-2013,FALSE,CONS,m50,3.4959677,2017,N,N
GEO,2008-2013,FALSE,CONS,premium,-.06624532,2011,N,N
GEO,2008-2013,FALSE,CONS,tot,3.7670163,2017,N,N
GEO,2008-2013,FALSE,CONS,b40,3.7007694,2017,N,N
GEO,2009-2014,FALSE,CONS,premium,.44724941,2011,N,N
GEO,2009-2014,FALSE,CONS,tot,4.8601956,2011,N,N
GEO,2009-2014,FALSE,CONS,m50,5.1235773,2017,N,N
GEO,2009-2014,FALSE,CONS,premium,.4472528,2017,N,N
GEO,2009-2014,FALSE,CONS,b40,5.307445,2011,N,N
GEO,2009-2014,FALSE,CONS,m50,5.1235762,2011,N,N
GEO,2009-2014,FALSE,CONS,tot,4.860195,2017,N,N
GEO,2009-2014,FALSE,CONS,b40,5.3074478,2017,N,N
GEO,2011-2016,FALSE,CONS,tot,4.5965419,2011,N,N
GEO,2011-2016,FALSE,CONS,premium,2.0333275,2017,N,N
GEO,2011-2016,FALSE,CONS,premium,2.0333223,2011,N,N
GEO,2011-2016,FALSE,CONS,tot,4.5965404,2017,N,N
GEO,2011-2016,FALSE,CONS,b40,6.6298642,2011,N,N
GEO,2011-2016,FALSE,CONS,b40,6.6298679,2017,N,N
GEO,2011-2016,FALSE,CONS,m50,5.0787859,2011,N,N
GEO,2011-2016,FALSE,CONS,m50,5.0787797,2017,N,N
GEO,2012-2017,FALSE,CONS,m50,3.8337803,2011,N,N
GEO,2012-2017,FALSE,CONS,b40,4.480509,2017,N,N
GEO,2012-2017,FALSE,CONS,premium,.72333932,2011,N,N
GEO,2012-2017,FALSE,CONS,b40,4.4805074,2011,N,N
GEO,2012-2017,FALSE,CONS,tot,3.7571681,2011,N,N
GEO,2012-2017,FALSE,CONS,tot,3.7571707,2017,N,N
GEO,2012-2017,FALSE,CONS,m50,3.8337799,2017,N,N
GEO,2012-2017,FALSE,CONS,premium,.72333835,2017,N,N
GEO,2013-2018,FALSE,CONS,b40,2.647712,2011,N,N
GEO,2013-2018,FALSE,CONS,tot,1.4193689,2011,N,N
GEO,2013-2018,FALSE,CONS,premium,1.2283431,2011,N,N
GEO,2013-2018,FALSE,CONS,premium,1.2283439,2017,N,N
GEO,2013-2018,FALSE,CONS,b40,2.6477138,2017,N,N
GEO,2013-2018,FALSE,CONS,m50,2.3489666,2011,N,N
GEO,2013-2018,FALSE,CONS,tot,1.4193699,2017,N,N
GEO,2013-2018,FALSE,CONS,m50,2.348969,2017,N,N
GEO,2014-2019,FALSE,CONS,tot,.55628681,2011,N,N
GEO,2014-2019,FALSE,CONS,m50,.9950881,2011,N,N
GEO,2014-2019,FALSE,CONS,b40,1.5899642,2017,N,N
GEO,2014-2019,FALSE,CONS,premium,1.0336803,2011,N,N
GEO,2014-2019,FALSE,CONS,tot,.55628575,2017,N,N
GEO,2014-2019,FALSE,CONS,premium,1.0336785,2017,N,N
GEO,2014-2019,FALSE,CONS,m50,.99509189,2017,N,N
GEO,2014-2019,FALSE,CONS,b40,1.5899671,2011,N,N
GEO,2015-2020,FALSE,CONS,tot,-1.5025702,2017,N,N
GEO,2015-2020,FALSE,CONS,tot,-1.5025713,2011,N,N
GEO,2015-2020,FALSE,CONS,b40,-.57585561,2011,N,N
GEO,2015-2020,FALSE,CONS,premium,.92670648,2017,N,N
GEO,2015-2020,FALSE,CONS,m50,-.49427149,2011,N,N
GEO,2015-2020,FALSE,CONS,b40,-.57586375,2017,N,N
GEO,2015-2020,FALSE,CONS,premium,.92671573,2011,N,N
GEO,2015-2020,FALSE,CONS,m50,-.4942692,2017,N,N
GEO,2016-2021,FALSE,CONS,premium,1.0838473,2017,N,N
GEO,2016-2021,FALSE,CONS,b40,.19623153,2011,N,N
GEO,2016-2021,FALSE,CONS,m50,.33126889,2017,N,N
GEO,2016-2021,FALSE,CONS,m50,.33126608,2011,N,N
GEO,2016-2021,FALSE,CONS,b40,.19623107,2017,N,N
GEO,2016-2021,FALSE,CONS,premium,1.0838479,2011,N,N
GEO,2016-2021,FALSE,CONS,tot,-.88761622,2017,N,N
GEO,2016-2021,FALSE,CONS,tot,-.8876164,2011,N,N
GHA,2012-2016,FALSE,CONS,tot,1.2667813,2011,N,N
GHA,2012-2016,FALSE,CONS,premium,-1.4710963,2011,N,N
GHA,2012-2016,FALSE,CONS,premium,-1.471099,2017,N,N
GHA,2012-2016,FALSE,CONS,b40,-.20431806,2017,N,N
GHA,2012-2016,FALSE,CONS,m50,1.483672,2017,N,N
GHA,2012-2016,FALSE,CONS,b40,-.20431501,2011,N,N
GHA,2012-2016,FALSE,CONS,tot,1.266781,2017,N,N
GHA,2012-2016,FALSE,CONS,m50,1.4836692,2011,N,N
GIN,2007-2012,FALSE,CONS,tot,4.9363322,2011,N,N
GIN,2007-2012,FALSE,CONS,tot,4.936325,2017,N,N
GIN,2007-2012,FALSE,CONS,premium,3.1961365,2017,N,N
GIN,2007-2012,FALSE,CONS,m50,7.1393209,2011,N,N
GIN,2007-2012,FALSE,CONS,m50,7.1393072,2017,N,N
GIN,2007-2012,FALSE,CONS,premium,3.196116,2011,N,N
GIN,2007-2012,FALSE,CONS,b40,8.1324616,2017,N,N
GIN,2007-2012,FALSE,CONS,b40,8.1324482,2011,N,N
GMB,2010-2015,FALSE,CONS,b40,4.4218931,2017,N,N
GMB,2010-2015,FALSE,CONS,tot,-.45691496,2011,N,N
GMB,2010-2015,FALSE,CONS,b40,4.4218879,2011,N,N
GMB,2010-2015,FALSE,CONS,premium,4.8788028,2011,N,N
GMB,2010-2015,FALSE,CONS,premium,4.8788096,2017,N,N
GMB,2010-2015,FALSE,CONS,m50,1.1481805,2017,N,N
GMB,2010-2015,FALSE,CONS,m50,1.1481793,2011,N,N
GMB,2010-2015,FALSE,CONS,tot,-.45691658,2017,N,N
GMB,2015-2020,FALSE,CONS,premium,-1.703053,2017,N,N
GMB,2015-2020,FALSE,CONS,tot,-.06310279,2011,N,N
GMB,2015-2020,FALSE,CONS,b40,-1.7661475,2011,N,N
GMB,2015-2020,FALSE,CONS,b40,-1.7661533,2017,N,N
GMB,2015-2020,FALSE,CONS,tot,-.06310028,2017,N,N
GMB,2015-2020,FALSE,CONS,m50,-.71359342,2011,N,N
GMB,2015-2020,FALSE,CONS,m50,-.7135923,2017,N,N
GMB,2015-2020,FALSE,CONS,premium,-1.7030447,2011,N,N
GRC,2007-2012,FALSE,INC,tot,-8.4032545,2011,N,N
GRC,2007-2012,FALSE,INC,m50,-8.2342901,2011,N,N
GRC,2007-2012,FALSE,INC,premium,-1.6212835,2011,N,N
GRC,2007-2012,FALSE,INC,b40,-10.024538,2011,N,N
GRC,2007-2012,FALSE,INC,tot,-8.4032607,2017,N,N
GRC,2007-2012,FALSE,INC,m50,-8.2342867,2017,N,N
GRC,2007-2012,FALSE,INC,b40,-10.024529,2017,N,N
GRC,2007-2012,FALSE,INC,premium,-1.6212686,2017,N,N
GRC,2009-2014,FALSE,INC,b40,-11.730216,2011,N,N
GRC,2009-2014,FALSE,INC,m50,-10.041004,2017,N,N
GRC,2009-2014,FALSE,INC,m50,-10.041003,2011,N,N
GRC,2009-2014,FALSE,INC,premium,-1.780324,2011,N,N
GRC,2009-2014,FALSE,INC,premium,-1.7803261,2017,N,N
GRC,2009-2014,FALSE,INC,tot,-9.9498876,2017,N,N
GRC,2009-2014,FALSE,INC,tot,-9.949892,2011,N,N
GRC,2009-2014,FALSE,INC,b40,-11.730214,2017,N,N
GRC,2010-2015,FALSE,INC,tot,-6.9755278,2011,N,N
GRC,2010-2015,FALSE,INC,premium,-1.3738681,2017,N,N
GRC,2010-2015,FALSE,INC,m50,-7.1029367,2017,N,N
GRC,2010-2015,FALSE,INC,m50,-7.1029429,2011,N,N
GRC,2010-2015,FALSE,INC,b40,-8.3493967,2011,N,N
GRC,2010-2015,FALSE,INC,premium,-1.3738689,2011,N,N
GRC,2010-2015,FALSE,INC,tot,-6.9755294,2017,N,N
GRC,2010-2015,FALSE,INC,b40,-8.3493974,2017,N,N
GRC,2012-2017,FALSE,INC,tot,.11189914,2011,N,N
GRC,2012-2017,FALSE,INC,m50,-.0252929,2017,N,N
GRC,2012-2017,FALSE,INC,premium,1.6895108,2017,N,N
GRC,2012-2017,FALSE,INC,m50,-.02528527,2011,N,N
GRC,2012-2017,FALSE,INC,b40,1.8014105,2017,N,N
GRC,2012-2017,FALSE,INC,b40,1.8014202,2011,N,N
GRC,2012-2017,FALSE,INC,tot,.11189978,2017,N,N
GRC,2012-2017,FALSE,INC,premium,1.6895211,2011,N,N
